Reference ID,Language,Pic Map Name,Full Path,Hash Value
316,German,"StrapWire1,2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Strap & Wire 1,2,3.png",7949f5090b418f90ed4ad0dec4566277
317,German,"StrapWire1,2","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Strap & Wire 1,2.png",64a22d174b06aa92e34f5bc055524724
318,German,"StrapWire1,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Strap & Wire 1,3.png",e8e8adfb69f3583832cc378180bb2923
319,German,"StrapWire2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Strap & Wire 2,3.png",e12d84130e4c165b733c4efbfbefd589
320,German,StrapWire7,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Strap & Wire 7.png,f85dd74dfd5dbd5dfc1e3378292e0d91
321,German,StrapWire8,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Strap & Wire 8.png,a813497e28c764b77cce5869a3134ccf
322,German,StrapWire9,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Strap & Wire 9.png,b8cfadc2c4079410f725089039f279b3
323,German,SuccessBatteryRec,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Success Battery Rec.png,25c15554d70514d16be1c85c18689de1
324,German,SuccessScreen36,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Success Screen – 36.png,c65b1ebf7d6d6441b81fecc77452a36c
325,German,SuccessScreenbutton,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Success Screen – button.png,ac5ed002994e72316e70b1f19e59c16b
326,German,TransitionScreen,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Transition Screen.png,93f29d0911991ae0f00dae850e78150d
327,German,UIInstallation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\UI Installation.png,0ad6606e254e319b09778ef9f1a799ad
328,German,UpdateScreen,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Update Screen.png,dfe37444fd76e24566be214ce98805f0
329,German,WireInterrogation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Wire Interrogation.png,080f9af3ce146b93e61caea3e591de96
330,German,WireSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\German\Wire Selection.png,99b603876036837bf320032f3c53543d
331,Korean,"AdjustContactL,R,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Adjust Contact – L,R,T.png",d3221148ac65eecde2fbd83bdd4fb5e9
332,Korean,"AdjustContactL,R","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Adjust Contact – L,R.png",165042a43520cabb2ee9e55aa42ad471
333,Korean,"AdjustContactL,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Adjust Contact – L,T.png",2162f4f7d66222f90950ed6d1b354c7e
334,Korean,AdjustContactL,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Adjust Contact – L.png,bc43af2cf358b201f22a20e9f27a7713
335,Korean,"AdjustContactR,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Adjust Contact – R,T.png",075a031d06166d35242eb7622d63ab2e
336,Korean,AdjustContactR,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Adjust Contact – R.png,7cd6d59b4ab36c3950fbfd92494b0f6e
337,Korean,AdjustContact,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Adjust Contact.png,d955c7196971d450741f5e546172e917
338,Korean,Calibration14,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Calibration – 14.png,c730ef846781ea2c752783a2bfd82e71
339,Korean,Calibration,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Calibration.png,275c442c0a784bd9f6cc6765779702e1
340,Korean,Cellular,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Cellular.png,f4836b32a691fae75b87ebe7dfb8322b
341,Korean,ChooseLanguage,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Choose Language.png,3dccd8471ec8b1cba9fdb3a161f70a2c
342,Korean,DataTransmission,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Data Transmission.png,71d81c8c9fd14393bf6deb9bee7db3c0
343,Korean,ErrorScreendisabled1reference,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Error Screen – disabled1 reference.png,677d6fb99fbaf7243ab684249d2a774b
344,Korean,ErrorScreenenabled,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Error Screen – enabled.png,78b638aa99e408302e36087ffe8b3b7b
345,Korean,HandHeldSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Hand-Held Selection.png,bce240aeee3fffc9a624197e1d1264a6
346,Korean,InformationSent,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Information Sent.png,3848e4b54cccf3ab23dbd076c6e8e541
347,Korean,Interrogation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Interrogation.png,321f58747cb70d638746794d4e079e64
348,Korean,Language214,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Language – 214.png,7e558d4a71a8588ed45f632bad6e4baf
349,Korean,Language215,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Language – 215.png,4456494853e0f0c64e1bc911af8579a7
350,Korean,Language218,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Language – 218.png,a79a9b75a8fc6b09619e677b250ef963
351,Korean,Language220,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Language – 220.png,9e979c05c281ad600459fd0ca5e6fe3f
352,Korean,Language221,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Language – 221.png,7d6f3da2f01ee19f7312a2ecc68d5cd5
353,Korean,Language222,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Language – 222.png,93fde668a51ff542a707471ff840c813
354,Korean,Language223,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Language – 223.png,e972affccfd34211d5a14ff458bdf251
355,Korean,Language224,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Language – 224.png,d2ab494c7f8befd6f2103cd6f461e69b
356,Korean,LoadingScreenEnglish,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Loading Screen - English.png,ddc0801a75ce62a1e9d7ee52df839ce2
357,Korean,LowBattery,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Low Battery.png,49797a9612a442e6c08acaa13e4844ca
358,Korean,Power,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Power.png,37792b724b3bd57496ad74eb49d9df82
359,Korean,ProfileDownload,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Profile Download.png,208d101fae3adfbe7511a4959e2a9968
360,Korean,SelectedLanguage,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Selected Language.png,f8c05d136eb298c9d9e5a0a7096a52d5
361,Korean,Selection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Selection.png,7ad86a94a54a4ee2a3d54f9c6f5bcaa5
362,Korean,ShutDownTransition_OUS,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Shut Down Transition_OUS.png,c399225ecb43cb5b67247bafa5ba2538
363,Korean,StartSession,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Start - Session.png,f4231fc4831c46c8d2ffbbc44fb66389
364,Korean,StartSetup,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Start - Setup.png,76b82bb539d9db4803075810694a1355
365,Korean,StartDisabled1,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Start Disabled-1.png,2e651102b18412e7b2d700f4aebf52bb
366,Korean,StartDisabled,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Start Disabled.png,6fd5c902c970377897dddf745785204a
367,Korean,"StrapWire1,2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Strap & Wire 1,2,3.png",556473958b4ed168b797d3a1bd6b4b89
368,Korean,"StrapWire1,2","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Strap & Wire 1,2.png",e7334891b7052f57e2fb591f16bd3f2b
369,Korean,"StrapWire1,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Strap & Wire 1,3.png",faee673711d478cdc111faa4f09fdcf3
370,Korean,StrapWire1,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Strap & Wire 1.png,0360d4c98d02824fd9eff83f38fbcb8c
371,Korean,"StrapWire2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Strap & Wire 2,3.png",3ca54c84b12bc7d5a84675805f4b94c0
372,Korean,StrapWire2,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Strap & Wire 2.png,6dbe5aea098d3b79e1cb1b22ea5958bf
373,Korean,StrapWire3,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Strap & Wire 3.png,6f1c3e8b57333e7808c973ff53f2c3e7
374,Korean,SuccessBatteryRec,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Success Battery Rec.png,1459a091d735e0a3ebc8963ab18260cb
375,Korean,SuccessScreen34,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Success Screen – 34.png,11429b4d59af30d188cc989706c363a0
376,Korean,SuccessScreenbutton,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Success Screen – button.png,15fc8b01ef44625c2d316c35dc6accce
377,Korean,TransitionScreen,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Transition Screen.png,cb9e141c2309858a50ec77c6c1df5554
378,Korean,UIInstallation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\UI Installation.png,a4047c9f7645a6e76a95a5da2d13104b
379,Korean,UpdateScreen,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Update Screen.png,4e27194da5580ea3d8da86a0893ddef5
380,Korean,WireInterrogation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Wire Interrogation.png,02331fdae94fc04c4af97367d0b1473c
381,Korean,WireSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Korean\Wire Selection.png,32b704232b38c21b69b149da8026ae08
382,Polish,"AdjustContactL,R","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Adjust Contact – L,R.png",fc9dcefbfea4a4513b85daeec5018f51
383,Polish,AdjustContactL,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Adjust Contact – L.png,6ea91dde950706d491d0539615c36c69
384,Polish,AdjustContact,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Adjust Contact.png,bde0f46f86745aa6be39856b3ca7bcd8
385,Polish,Calibration14,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Calibration – 14.png,10b2a74717531831be9d42b3a0234365
386,Polish,Cellular,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Cellular.png,db5070d1f878c2883f1187bd3167f1b3
387,Polish,DataTransmission,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Data Transmission.png,fed250343e1ef5717077aae582e9333b
388,Polish,ErrorScreenenabled,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Error Screen – enabled.png,068422337e816ab7a5a69ea50366f135
389,Polish,HandHeldSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Hand-Held Selection.png,9387421ce92ae31c5f22aa16efe61a0b
390,Polish,InformationSent,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Information Sent.png,4765689f60cd8bff8f411abcb862c161
391,Polish,Interrogation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Interrogation.png,9aeaf7f31bc2ce4952836adef8a864e6
392,Polish,Language215,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Language – 215.png,4456494853e0f0c64e1bc911af8579a7
393,Polish,Language224,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Language – 224.png,d2ab494c7f8befd6f2103cd6f461e69b
394,Polish,LoadingScreenEnglish,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Loading Screen - English.png,95dd2d2c78edfcb2ff790eb6516478a8
395,Polish,LowBattery,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Low Battery.png,624108ae342775dfb5ab512f3a404733
396,Polish,ShutDownTransition_OUS,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Shut Down Transition_OUS.png,2a12406567cf550235fb38e9a7f0e0c7
397,Polish,StartSession,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Start - Session.png,e363c781525bf11ec39bf766278dc5ad
398,Polish,StartSetup,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Start - Setup.png,20efe1afe07c9b22f247a736be68ce55
399,Polish,StartDisabled1,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Start Disabled-1.png,18c00c3a29d21f3f2a2f2e1208b60a52
400,Polish,StartDisabled,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Start Disabled.png,d00b2ce0c764fe9506d32b7e308c4fcf
401,Polish,"StrapWire1,2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Strap & Wire 1,2,3.png",0cb90ae467a8cc6762653c0ce2422ff7
402,Polish,"StrapWire1,2","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Strap & Wire 1,2.png",b7a5b71e0aa6f407fe6249cd8dc3be92
403,Polish,"StrapWire2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Strap & Wire 2,3.png",3cc7cd634f38b9a9b07598ee1932d341
404,Polish,StrapWire2,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Strap & Wire 2.png,758d7c1666cb6c205cab845cd2adad86
405,Polish,SuccessScreen34,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Success Screen – 34.png,4a6977ca7e61aab448e3b6fc7129f1a4
406,Polish,SuccessScreenbutton,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Success Screen – button.png,d4b69ef72f08c5165670560cbd000082
407,Polish,TransitionScreen,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Transition Screen.png,38c8229b4a9add79fd7102ad30e63241
408,Polish,UpdateScreen,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Update Screen.png,81b51e44c3accb5f7f9d4c7d4a841465
409,Polish,WireInterrogation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Wire Interrogation.png,f1d0dd0f8bc32f5a1016fc00db2b1d87
410,Polish,WireSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Polish\Wire Selection.png,3286939a5e0daa8815f07c94c7bbd492
411,Portuguese,"AdjustContactL,R,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Adjust Contact – L,R,T.png",9930b6dfe217161363f6720c40d9c6c3
412,Portuguese,AdjustContactL,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Adjust Contact – L.png,f2fba5fdc45859e41d3a98430e103246
413,Portuguese,Cellular,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Cellular.png,a61aba91989c97103dfe3ae33020964b
414,Portuguese,DataTransmission,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Data Transmission.png,a768dbfaabebab125b0a7aef64aa3df5
415,Portuguese,ErrorScreendisabled1reference,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Error Screen – disabled1 reference.png,76d549a1f3dae945d49dcea83639dbfa
416,Portuguese,HandHeldSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Hand-Held Selection.png,00275fd04d4013095f6849efbab507b0
417,Portuguese,Language214,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Language – 214.png,7e558d4a71a8588ed45f632bad6e4baf
418,Portuguese,Language218,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Language – 218.png,a79a9b75a8fc6b09619e677b250ef963
419,Portuguese,Language221,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Language – 221.png,7d6f3da2f01ee19f7312a2ecc68d5cd5
